index,Ngram,Year_Added,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
sh96010393,san antonio,1996,6.553378570358509e-06,6.570549771720003e-06,6.488467874235977e-06,6.4806318193936075e-06,6.281994763480263e-06,6.390112827354075e-06,6.449248924064038e-06,6.505304071877203e-06,6.544688224807197e-06,6.712264988715977e-06,6.793033057665215e-06,6.940158326391603e-06,7.048689956685608e-06,7.182497972734399e-06,7.345174545928674e-06,7.3869375128487025e-06,7.396531429013186e-06,7.378276944497938e-06,7.443487899957868e-06,7.4061331985553415e-06,7.400901940665175e-06,7.2981086864649135e-06,7.211753697046761e-06,7.067035057106012e-06,6.960613720472064e-06,6.669524432664279e-06,6.3857680030412446e-06,6.010202064451227e-06,5.686954975324795e-06,5.387068649818519e-06,5.102488254206791e-06,4.775847063453622e-06,4.501452908295203e-06,4.1289917420090206e-06,3.757043262181107e-06,3.3885180388127415e-06,3.141001229455681e-06,2.903933491537078e-06,2.6903356393864563e-06,2.4961424312038812e-06,2.4061905540655186e-06,2.3807505435580986e-06,2.3203982420703736e-06,2.1948435146133215e-06,2.082027465351894e-06,2.038267388808357e-06,2.0089552586186054e-06,1.9348959444318026e-06
sh92000453,world food day,1992,9.551666512418178e-09,1.115207438270871e-08,1.3793259246580593e-08,3.52453766360886e-08,5.3250442950462737e-08,7.114181795053744e-08,8.752162643530357e-08,1.0243403369672047e-07,1.1624070420696813e-07,1.3089596450642706e-07,1.267131621103138e-07,1.242087084732787e-07,1.1844473466411851e-07,1.1041255376058918e-07,1.0346446758275579e-07,9.947514379130788e-08,8.921727785864338e-08,7.534903548570798e-08,6.38311385166885e-08,5.619947431728667e-08,4.935618375608218e-08,4.262144525705803e-08,3.4882294770424305e-08,2.992326692828815e-08,2.780212762638702e-08,2.7392746526435004e-08,2.542635098995438e-08,2.4406891436968518e-08,2.276725315467869e-08,2.109625784232112e-08,2.0402444985947613e-08,1.9060622060358893e-08,1.6191942016848185e-08,1.462770819748993e-08,1.3188348448045504e-08,1.2439087750908725e-08,1.066611769640862e-08,9.293534789452305e-09,8.287966685469448e-09,8.282173172974305e-09,7.898251735178569e-09,8.586102228012673e-09,8.932374033884409e-09,9.579004489910065e-09,1.011824996011157e-08,1.0751115741882332e-08,1.1157678291018324e-08,1.2063797558137246e-08
sh2003010529,masklin,2003,1.4946389612080502e-11,4.5077309940300125e-11,3.7564424950250107e-11,4.022225905516866e-11,3.168146499112266e-11,4.6721432278573616e-11,5.41405169704071e-11,5.41405169704071e-11,6.029473101354377e-11,6.029473101354377e-11,5.227055048716091e-11,7.308407004580353e-11,4.4415796690368465e-09,4.63552627037535e-09,4.76987377175307e-09,4.778537880865765e-09,4.913194008384001e-09,4.981188158376908e-09,5.042850989963757e-09,6.663347240048229e-10,4.791675692141149e-10,4.4133223117692744e-10,6.228183390648884e-10,5.221353334813486e-10,4.674352487418368e-10,8.58658418127965e-09,8.734327877029419e-09,8.902101338819396e-09,8.839457079991484e-09,8.90223132611017e-09,8.868258204175472e-09,8.885258996814218e-09,6.913101876663116e-10,1.0702833290267475e-08,1.510989749590027e-08,1.5107007591314795e-08,1.4901187389163414e-08,1.566655078087477e-08,1.6170836620152e-08,1.624189686910693e-08,6.3233625101950204e-09,1.7343263115326175e-09,1.7591998810065741e-09,1.6981118525216665e-09,1.017324102241059e-08,1.1245103712781424e-08,1.3383893042451245e-08,1.6296300758486537e-08
sh2001001388,phrygian pottery,2001,3.4369614272666826e-10,3.436144715984746e-10,3.4488105080110465e-10,4.306615213254896e-10,3.7016995718675005e-10,3.937836797711964e-10,3.775680031522669e-10,3.8062784323199065e-10,3.51577278698675e-10,4.096629949950398e-10,3.4727055655706506e-10,3.968224112400292e-10,3.686474473899423e-10,4.417320670952701e-10,3.8648493185562087e-10,4.567738548511002e-10,8.836329569835869e-10,1.0311334291373304e-09,1.0619380697217208e-09,1.1763624969962638e-09,1.1539049334097218e-09,1.1856909328375069e-09,1.2106532740593525e-09,7.373209562741171e-10,5.474604113296446e-10,5.892964638091033e-10,5.035476936215183e-10,5.504935396416499e-10,5.878729100738944e-10,6.220763160543921e-10,5.988565922916094e-10,6.109759999515875e-10,6.395611401588397e-10,7.756863673206002e-10,7.389460620780116e-10,8.151461985564775e-10,6.879795453567412e-10,6.563586960645867e-10,7.027302435394907e-10,7.211076819993841e-10,6.048839816926879e-10,5.846034128017699e-10,4.668336347451213e-10,6.315596007476299e-10,8.536855656905905e-10,8.923809180031809e-10,8.340399246242746e-10,9.14497883669485e-10
sh91002122,illegal arms transfers,1991,3.3508303597107325e-10,3.5638695466966297e-10,3.6302486595511197e-10,3.1918835134505027e-10,2.7218452690126934e-10,3.097844461111673e-10,2.844069355023571e-10,4.023020379130747e-10,3.913860713696974e-10,4.480320955505387e-10,5.80282593801559e-10,6.133858569877328e-10,6.51245857836396e-10,9.002661632046787e-10,1.3198353094958014e-09,1.6652464491665305e-09,1.7674481615373834e-09,1.960344822483322e-09,2.3374541087417544e-09,2.5146889942397254e-09,2.584496003619049e-09,2.503149989369069e-09,2.3788544903765747e-09,2.4216004241533237e-09,2.440721812158042e-09,2.2726087539615136e-09,2.426166814573876e-09,2.4294865068132305e-09,2.359873843956909e-09,2.261615107492153e-09,2.1210439961933628e-09,1.9656678388165918e-09,1.790041924211648e-09,1.6478484454938792e-09,1.397448862481118e-09,1.131798871389129e-09,1.027771002728598e-09,9.98457542835039e-10,9.604703669301757e-10,9.230227886577616e-10,6.976746105439144e-10,6.740298958854815e-10,5.548329687553113e-10,5.867140647327787e-10,5.269229437697222e-10,4.2932580754384553e-10,3.8491747914037865e-10,4.13402232585236e-10
sh85058229,oystercatchers,2005,1.0162375657304934e-07,1.1137214519230109e-07,1.2135642701629107e-07,1.268646368255252e-07,1.3131964472977232e-07,1.3213256046350802e-07,1.4250628918081677e-07,1.399507374740578e-07,1.3426256452552563e-07,1.2306697832138923e-07,1.2223049559703263e-07,1.343046220818719e-07,1.3939193452718643e-07,1.334501546019654e-07,1.4402375916530707e-07,1.4480769189356306e-07,1.491076398626802e-07,1.4290792083583385e-07,1.4887449105289794e-07,1.4925522943816184e-07,1.5111489779397786e-07,1.449445948904385e-07,1.467981459491095e-07,1.495278596184979e-07,1.4995127278314662e-07,1.3142595892134956e-07,1.242915704366013e-07,1.185045743712167e-07,1.1515679243066195e-07,1.116039643592391e-07,1.0479386193975355e-07,1.0588289313037679e-07,1.2472415541485623e-07,1.211901119641177e-07,1.2228586483945774e-07,1.2258070879822953e-07,1.183000363705928e-07,1.145735435429832e-07,1.0653537968226863e-07,8.424464007743867e-08,8.574254657815947e-08,8.44698324877927e-08,8.21034676376905e-08,8.335389976854567e-08,8.856830840160107e-08,9.249961865446613e-08,9.026601580294779e-08,9.05309922270836e-08
sh95002908,caribbean short stories,1995,3.957344868465995e-10,3.938680520620963e-10,3.4709072999998075e-10,3.055305205263663e-10,2.1582271783219094e-10,2.3838266876336737e-10,2.2784332753822412e-10,2.935462904498008e-10,3.0542183068352607e-10,3.2699917575294633e-10,4.1495240775203865e-10,3.8561511523609633e-10,6.648948366089995e-10,8.921333285211957e-10,1.0763761013451604e-09,1.2209160716155789e-09,1.4996086009871107e-09,1.6144130585942535e-09,2.0195977420185103e-09,2.026607285757606e-09,2.0181667517715773e-09,2.446090736709015e-09,2.7743809115156536e-09,2.9879197181924074e-09,3.428547060345201e-09,3.473372644066267e-09,4.028616826047747e-09,3.968854224929906e-09,3.7058568114002794e-09,3.3881004713108366e-09,2.9965016772445387e-09,2.4814193254737595e-09,2.0965140273633752e-09,1.4654142061516178e-09,1.4065809003649399e-09,1.1515881809650734e-09,1.219351733670683e-09,1.228155096966959e-09,1.453031401052859e-09,1.4677633716565971e-09,1.5367172261875654e-09,1.5799262523263913e-09,1.5414544610974674e-09,1.6630622464470462e-09,1.6156971133020536e-09,1.4635762734851083e-09,1.5959549327926315e-09,1.4665356611390234e-09
sh96000448,surface active agents industry,1996,8.422581729283785e-11,9.263219913346887e-11,1.4211366805572112e-10,2.2314078362839496e-10,2.127606404548185e-10,1.9299923266689692e-10,2.608387028194389e-10,3.1219056605731003e-10,3.026081260570912e-10,2.8111771541558134e-10,1.7978864726351876e-10,1.784303900068515e-10,2.1622874274826055e-10,1.4838927259571858e-10,1.0469136767816371e-10,1.1851556739962884e-10,1.5320187876247512e-10,1.8382425046433882e-10,1.8367863529758895e-10,1.7660597934462555e-10,1.924938061131127e-10,2.002077997434856e-10,2.0012160480341127e-10,1.3127984512964882e-10,1.2274039621974963e-10,1.2911195723663837e-10,1.1088757491593628e-10,9.499974814744912e-11,1.1665818608738324e-10,1.0179164852289598e-10,1.0179164852289598e-10,8.786430313481982e-11,8.200046247178579e-11,7.738812616524854e-11,8.399405030628288e-11,6.019498342240455e-11,5.2869138134863696e-11,5.2869138134863696e-11,4.471356073097534e-11,3.646670961231026e-11,1.9833247147779278e-11,1.3227323006744944e-11,0.0,0.0,0.0,0.0,0.0,0.0
sh97003691,alpine bluegrass,1997,1.1904744551261004e-09,1.19758511996082e-09,1.1317833892299234e-09,1.1406885039707706e-09,1.2293841584623942e-09,1.2148339958003733e-09,1.155556301935772e-09,1.1305086554391774e-09,1.0819686362129044e-09,1.0890780648341117e-09,1.0373824745652754e-09,9.207750003927182e-10,1.0405045024990717e-09,1.5119829500523772e-09,1.810588306763331e-09,1.920965128037506e-09,1.889362063130427e-09,1.8927787645760053e-09,3.981577216241197e-09,3.957131585205895e-09,3.796718325645352e-09,3.7251571222537574e-09,3.821768217865396e-09,3.818080044091073e-09,3.829075872346932e-09,1.732210413302182e-09,1.7588406163052526e-09,1.4030537892221038e-09,1.2153731369527306e-09,9.627279068193303e-10,9.533600075059147e-10,8.624707005125805e-10,7.203391717439508e-10,6.128768212178479e-10,5.788212186338562e-10,5.663708961148715e-10,4.965606849316462e-10,4.4720968347162453e-10,4.935812309465287e-10,4.4166725980874874e-10,3.472313979005889e-10,3.0815634369637685e-10,2.3393630039067077e-10,2.60197924218624e-10,2.593660955650469e-10,1.9900820285671344e-10,2.0091909455621782e-10,1.4870724703713867e-10
sh2001005750,hoga sara,2001,2.6465059310698535e-11,2.117204744855883e-11,1.7643372873799024e-11,1.512289103468488e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.642467148276558e-12,2.969272496528801e-11,3.5808203128841394e-11,1.223459642128523e-10,1.9817495809053883e-10,2.7517860757910103e-10,7.252405952570421e-10,7.377942037074219e-10,7.199225382503727e-10,8.349937794765211e-10,8.008242551236857e-10,1.269543857937031e-09,1.2359225299930975e-09,8.170664650816331e-10,8.424585780970289e-10,8.81273883233748e-10,7.812952071021126e-10,8.868845538919804e-10,3.5690490245749677e-10,3.309644185695808e-10,3.114129797286504e-10,3.0124263896861136e-10,2.909754827957427e-10,2.8342707645131627e-10,1.2546949293027306e-10,1.5480409910300404e-10,1.373622614462912e-10,1.3230207009305517e-10,1.0636440339606423e-10,2.5914221701046306e-09,3.0073896220561558e-09,3.608867546467387e-09,4.434253218082995e-09
sh85080849,maple syrup,2004,3.003511020761851e-07,2.970802955137852e-07,3.0672973901080264e-07,3.03298019907472e-07,3.0809435454199173e-07,3.199309503318172e-07,3.2031971952226864e-07,3.2724733939882917e-07,3.445356389516842e-07,3.439486257338879e-07,3.48628812534002e-07,3.5963010159478383e-07,3.6122647243783914e-07,3.7483700457319987e-07,3.8026652324813744e-07,3.8732944249957643e-07,4.007402318823414e-07,4.221851685346936e-07,4.261577431571256e-07,4.463113603597944e-07,4.6069025055685474e-07,4.822905371350866e-07,4.879387562864037e-07,5.0927313104033e-07,5.151096668961393e-07,5.256417432064223e-07,5.332548753479912e-07,5.446563166930969e-07,5.545979350242424e-07,5.760172484424057e-07,5.751581390952513e-07,6.135722110612744e-07,6.509040308153423e-07,7.205193881670844e-07,7.782426491858523e-07,8.199284888885699e-07,8.937747897733359e-07,1.0133468134327398e-06,1.098251744734653e-06,1.1699293599721853e-06,1.2044266910403247e-06,1.248567397342229e-06,1.2853853532812058e-06,1.2937477507213896e-06,1.241346015249726e-06,1.2199582939045187e-06,1.2053550740236117e-06,1.183106375088512e-06
sh91000071,ibm ps/1,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sh2004005556,regeibat,2004,3.9297906075097533e-10,3.69583581794064e-10,3.8345573128798865e-10,3.928697853150531e-10,2.813019822039171e-10,2.7232245278230316e-10,2.3148272386221335e-10,2.7408014548400775e-10,2.346513360602336e-10,2.0771263082546605e-10,1.4351918661440318e-10,1.840807531207554e-10,1.8342076220962637e-10,2.0377625380747181e-10,1.209488104907714e-10,1.530118155195532e-10,1.2872806491394583e-10,1.3552748011149062e-10,1.0070866065684366e-10,1.2894516902641128e-10,2.00560311414133e-10,2.1434776275348304e-10,1.8895026416514733e-10,2.3663627109403254e-10,2.3648388852318524e-10,2.5462595276296417e-10,2.1952945166080007e-10,1.6731765724904106e-10,1.8062452872677096e-10,2.0761806609243775e-10,1.6722373138988722e-10,1.6057669876318974e-10,2.4383568973464417e-10,3.2150021533894346e-10,2.7432229107330185e-10,3.2777077084235526e-10,2.941117270362424e-10,2.7335444225633816e-10,2.7335444225633816e-10,2.0115463263335543e-10,1.2349010702905616e-10,1.2349010702905616e-10,4.294730444292278e-11,4.294730444292278e-11,4.294730444292278e-11,5.010518851674325e-11,0.0,0.0
sh2012003423,latania scale,2012,6.108865656384577e-09,5.583476328507863e-09,5.137906676500048e-09,4.6384791226237814e-09,4.215535022246618e-09,2.2332720806579012e-09,2.320683781551322e-09,2.173441168607753e-09,1.895920197126604e-09,1.608755298619448e-09,1.7705057380507888e-09,2.594613405079319e-09,3.1525856553281185e-09,3.035331329040039e-09,3.0259369806456035e-09,3.229225983340602e-09,3.593698535182226e-09,3.405315237133991e-09,2.6122185585254957e-09,2.1909916232489205e-09,1.8192159435627607e-09,1.7461960161565695e-09,1.6748017853515255e-09,1.2991647529595314e-09,1.2911965891323642e-09,1.2603077192974153e-09,1.1854325309067018e-09,3.192097330014164e-09,3.1482348632800546e-09,3.1389226852672286e-09,3.220788122315632e-09,3.077384813246883e-09,3.021546376693765e-09,2.798897925430723e-09,9.165217914965305e-10,9.35277389265846e-10,6.150773283554654e-10,4.92217473625172e-10,5.449397902170171e-10,5.086266551783998e-10,4.649198194087553e-10,3.318753828299556e-10,2.510610474475745e-10,2.587032081613483e-10,2.4294089755778307e-10,1.5594109799751027e-10,1.776566303790528e-10,2.2207078797381596e-10
sh2001006213,pla,2001,3.228333584052827e-06,3.3986271032092338e-06,3.5238098062105824e-06,3.5339158360830707e-06,3.69376917087486e-06,3.7820308277731633e-06,3.7504596242873233e-06,3.779378090202881e-06,3.711356664827625e-06,3.747617081649545e-06,3.799195154327485e-06,3.8630956484006896e-06,3.913288534028249e-06,3.967157383878309e-06,3.9673723242107065e-06,3.908642024670417e-06,3.741616274352048e-06,3.782664643398147e-06,3.606314403398401e-06,3.617863359049336e-06,3.4675712874836424e-06,3.3202310126902364e-06,3.2289571614016866e-06,3.193641246037465e-06,2.9546362853497584e-06,2.8424170554297983e-06,2.5762255346853395e-06,2.510950629193629e-06,2.4525115443128713e-06,2.413029760648032e-06,2.282735106949795e-06,2.1952353131196585e-06,2.146275550768208e-06,2.1879686833639015e-06,2.2158487854619102e-06,2.2136463154088474e-06,2.162476355803014e-06,2.2669084380438117e-06,2.4181007849117294e-06,2.536064180023306e-06,2.507792420119408e-06,2.6179992804365685e-06,2.7257687041980623e-06,2.926069332403727e-06,3.061343753542631e-06,3.0689426701602696e-06,3.1132456495788776e-06,3.3037505722550292e-06
sh2001004704,rebol,2001,2.4691085391548295e-09,2.748091443294243e-09,2.639122247706053e-09,2.470733473468918e-09,2.3425037177861513e-09,2.4152289721761963e-09,2.1750439524855938e-09,1.9680014493039803e-09,1.8408120117504747e-09,1.7605759930285269e-09,1.7734336405149177e-09,1.9544115611605915e-09,1.9169319038860243e-09,1.905521330011365e-09,1.9373257383246772e-09,1.7048899177339395e-09,1.6004013179178006e-09,1.5828974376281518e-09,1.3382583637485836e-09,1.4559836218619449e-09,1.4455200077597867e-09,2.313407992453133e-09,7.433438565577845e-09,9.364162796367459e-09,1.1433465556760976e-08,1.1610922968621367e-08,1.1588829329699039e-08,1.2470559837254471e-08,1.1929770915674361e-08,7.674256221077265e-09,5.961190854929839e-09,3.854527358999287e-09,3.5613898724925643e-09,3.387847548628039e-09,2.5107350137435323e-09,2.0538530201960212e-09,2.168445243802949e-09,1.939358359419925e-09,1.8522013352625537e-09,1.9686994594060786e-09,2.161771302641328e-09,2.1347188535707814e-09,2.5599835768084856e-09,1.5626024799494533e-09,1.858853347041262e-09,2.0759534247877247e-09,2.220576092448745e-09,2.1660185485494754e-09
sh2006005617,pakistani short stories,2006,8.692292198519969e-11,1.0265853583879547e-10,1.1384981036625477e-10,1.0560973226888696e-10,8.852814414079495e-11,7.954861471918103e-11,1.0860090208072596e-10,1.9844187602670515e-10,1.9714321544287269e-10,2.4838391264405043e-10,3.068056344693712e-10,3.276191535323785e-10,3.20099169888653e-10,2.8994739099754065e-10,3.667121710460019e-10,3.892417544036432e-10,3.204758373358858e-10,2.744281805768166e-10,2.811067792231535e-10,3.021646801818331e-10,3.1651883296885634e-10,1.4876080030510964e-10,1.305346188283453e-10,1.781588076470759e-10,1.7770166043016922e-10,2.331186627663977e-10,2.571999696554528e-10,2.359021727960098e-10,2.493291892391447e-10,2.630580148551712e-10,2.5713468755033427e-10,2.599147325937119e-10,2.0003503615433667e-10,2.1702744958305787e-10,2.23212134787503e-10,2.834341932782853e-10,2.7854292136697545e-10,2.7426483306669525e-10,2.6599181587475384e-10,2.429623922685563e-10,1.885730128595561e-10,1.9812354732996948e-10,1.3154363907665253e-10,1.0395792510561489e-10,6.69323554913781e-11,6.123160080824992e-11,7.347792096989992e-11,7.829847794432743e-11
sh00002629,apocalypse in literature,2000,1.1782931227943827e-10,1.2738364807418633e-10,1.3445406998417267e-10,1.4734306780625087e-10,1.1210492702790857e-10,1.5722482690772033e-10,1.7823397866727804e-10,2.0082328211093852e-10,1.9207174690013696e-10,1.9046333756188108e-10,1.8789812761266234e-10,1.718915040067286e-10,1.2677160412691687e-10,8.967618116338473e-11,7.380425288773728e-11,6.531110473868244e-11,4.266148842920917e-11,1.3129976272896471e-11,8.873330046922843e-11,1.0979120192354331e-10,1.1689046754335764e-10,1.1706681804501962e-10,1.373162427019205e-10,1.712893646366176e-10,1.912304630123453e-10,1.4751526191046438e-10,1.4580273496481563e-10,1.387034693450013e-10,1.7922480761394562e-10,1.862218256582742e-10,1.86844181000139e-10,1.9719794051655168e-10,1.8833924102829817e-10,1.7676031917918904e-10,2.0149905999696952e-10,1.664751962274621e-10,1.3281615242134922e-10,1.1293920213722203e-10,1.187646603086266e-10,1.1720888842825516e-10,1.0944243576869818e-10,1.5551218348778103e-10,1.9199110555336215e-10,2.869574934814624e-10,3.5066907611807403e-10,3.669735533969506e-10,4.1030515166018407e-10,5.128814395752301e-10
sh85088468,municipal government,2004,1.125007509572215e-06,1.107606841382891e-06,1.0937124032226835e-06,1.0755022601255384e-06,1.0299294192138233e-06,1.01660141007701e-06,9.87944413597833e-07,9.36638272377404e-07,9.050301261054328e-07,8.758464834918157e-07,8.821149153531913e-07,8.945298311866563e-07,8.785240511737752e-07,8.822663326554991e-07,8.89408484359878e-07,8.933324120600056e-07,9.247965575167367e-07,9.174742356582644e-07,9.169219715666634e-07,9.347883716304326e-07,9.507171894591685e-07,9.66884366535422e-07,9.80011303103422e-07,9.65103152259644e-07,9.513088578490459e-07,9.440991682636251e-07,9.172933084034393e-07,8.971748565936895e-07,8.814885452614846e-07,8.619854793333723e-07,8.4061714579624e-07,8.332479758052512e-07,7.924766646769307e-07,7.590571463763986e-07,7.081684862661674e-07,6.786594226662613e-07,6.440069227094708e-07,6.255353712613416e-07,6.212150269092293e-07,6.282885884051943e-07,6.384264787419325e-07,6.740120755841952e-07,6.831237713169387e-07,7.01637925060767e-07,6.906822914937558e-07,6.757164216948664e-07,6.777210860661743e-07,6.80107494472823e-07
sh2006002567,peere,2006,2.8668124761252467e-08,3.072878624194031e-08,2.8277052425279562e-08,2.6339808813224952e-08,2.2782258326882665e-08,2.1635101067816823e-08,2.010405801555759e-08,1.9745116801504562e-08,1.625712141295477e-08,1.582604950462712e-08,1.6056703674993678e-08,1.6005109111054998e-08,1.793346903914258e-08,2.0317847709838688e-08,2.0939167800453666e-08,2.042449038468825e-08,2.087657434523311e-08,2.0950577854902553e-08,1.9960874197580813e-08,1.8804802769508847e-08,1.7239963868193838e-08,1.6722372910005223e-08,2.0810047747510385e-08,2.127969656437071e-08,2.1338752677545003e-08,2.17018900201617e-08,2.1312975917354386e-08,2.0895515769554984e-08,2.0540604195219093e-08,1.7641564466704315e-08,1.783777403910336e-08,1.8529963864402247e-08,1.8847916857701282e-08,1.8375639472347138e-08,1.6810365939534666e-08,1.7506110325249405e-08,1.652186297297829e-08,1.5114175186205422e-08,1.50406112584386e-08,1.5270734144463245e-08,1.4793155256320743e-08,1.5241653401689067e-08,1.396697904950831e-08,1.4801578371700534e-08,1.6036149119911883e-08,1.5110053143881547e-08,1.412364877689809e-08,1.5513831105179454e-08
sh94000433,mixtec art,1994,7.290017565303453e-10,7.009000782542962e-10,6.593435300054443e-10,6.504458212121454e-10,6.453919472261736e-10,7.158726047467351e-10,6.525235872467672e-10,6.623051457464526e-10,6.448698237111154e-10,6.074259245393763e-10,5.61762656729549e-10,4.5966962032374855e-10,3.9806573414497796e-10,3.5585609409590925e-10,3.17827294740328e-10,2.963318737217843e-10,3.474304256987994e-10,3.7506972726055107e-10,4.3054859380101517e-10,4.819524194415209e-10,4.769399627219911e-10,5.222910734855749e-10,5.499356381983527e-10,5.397368162526498e-10,6.057719529368416e-10,5.632456976021962e-10,5.698827188918962e-10,6.119480666247742e-10,5.74375165485197e-10,5.57632819880067e-10,5.153791034812854e-10,4.2448979549668056e-10,4.30547973265646e-10,3.9275418334261403e-10,3.1800095840314336e-10,3.442395698850996e-10,3.1047617700991863e-10,3.611642121283319e-10,3.5289721789629903e-10,2.6632485205275406e-10,2.226508020611703e-10,2.3170988243194554e-10,1.9475444273148971e-10,1.799560599741972e-10,1.237694004825001e-10,1.0455702623146657e-10,1.159957442598003e-10,1.3218947811366455e-10
sh90001049,sweatshirts,1990,1.3339649129751052e-07,1.3720985521104014e-07,1.4343500491046748e-07,1.4884634502720928e-07,1.5611022804610082e-07,1.6386320224524657e-07,1.7649738007615872e-07,2.0481374139537575e-07,2.341376310610599e-07,2.7642444549209296e-07,3.2170071609779634e-07,3.774197425064431e-07,4.4900383588952764e-07,5.136868232367777e-07,5.667756170422779e-07,6.203826208306396e-07,6.727803263067195e-07,7.425606789774567e-07,8.047653707876635e-07,8.607553610825594e-07,9.114156598956567e-07,9.460958211146167e-07,9.950510385183163e-07,1.0237763019560477e-06,1.0274836420417647e-06,1.0200184516711325e-06,1.0020251245888645e-06,1.004969772542909e-06,1.0112922688471876e-06,1.0145239511974833e-06,9.936543316728982e-07,1.0055672839800624e-06,1.0452670998433483e-06,1.118435251095435e-06,1.1679290601307457e-06,1.1970201798145691e-06,1.29364215640883e-06,1.3971499475169084e-06,1.442497983010295e-06,1.4826576653488379e-06,1.476830447920011e-06,1.4897736863474827e-06,1.5084036069179916e-06,1.4800803123432173e-06,1.453569537950006e-06,1.4602496202972364e-06,1.4531815872687038e-06,1.4630939619460215e-06
sh94001359,capital intensive industries,1994,6.611585404332765e-08,6.531275761473276e-08,6.433265845850096e-08,6.492375491087435e-08,6.312211737925194e-08,5.97752971446105e-08,5.7166813422433934e-08,5.5115035841264906e-08,5.441190450735418e-08,5.200679270517658e-08,4.738594810932814e-08,4.408014794397246e-08,4.292669615354223e-08,4.0934754571128214e-08,3.8524815425068833e-08,3.433869051209079e-08,3.238070374730498e-08,3.116373286609392e-08,3.007963091403562e-08,2.8948879689238982e-08,2.985633391211495e-08,2.8015580339728933e-08,2.76193972583478e-08,2.622362590667552e-08,2.4500074087552278e-08,2.2658643120517952e-08,2.0548752654309117e-08,1.7398986703768115e-08,1.6307842767650438e-08,1.5024078960090836e-08,1.4306096591095879e-08,1.3812794564884077e-08,1.295153407338783e-08,1.2254215516819901e-08,1.2011590369168496e-08,1.1706354586090863e-08,1.0403980823684276e-08,9.715191546085957e-09,9.678815460906208e-09,1.0158304535343562e-08,1.0324978024837752e-08,1.0407948889639457e-08,9.833672695580555e-09,9.878398165436009e-09,9.502022081367014e-09,9.113523132912397e-09,8.63138921308737e-09,8.445272831753003e-09
sh2001006335,children and terrorism,2001,4.483916710151803e-11,1.5731206060021207e-10,1.3109338383351007e-10,1.1236575757158005e-10,8.674337637071261e-11,8.674337637071261e-11,8.674337637071261e-11,8.674337637071261e-11,1.4905749253938236e-11,1.4905749253938236e-11,1.4905749253938236e-11,1.4905749253938236e-11,2.1765741986534692e-11,2.1765741986534692e-11,2.1765741986534692e-11,6.859992732596457e-12,6.859992732596457e-12,6.859992732596457e-12,6.859992732596457e-12,0.0,2.1297796859442997e-11,6.266015087749314e-11,1.0931869794315676e-10,4.082821630383268e-10,7.27339735067429e-10,1.0908643502394177e-09,1.3423542282691476e-09,1.6310827946223026e-09,2.077418243381527e-09,2.353886496434373e-09,2.1517903629554775e-09,2.0069282238061832e-09,1.7508742521297827e-09,1.6857792374337853e-09,1.449969097170164e-09,1.0366184954075613e-09,7.84490854222053e-10,7.538568920891934e-10,6.735742801815865e-10,6.73471896306399e-10,6.341796314281365e-10,6.77977556536234e-10,6.385375854059801e-10,6.387632159321477e-10,6.723499857062633e-10,6.748433588564066e-10,6.594964671591264e-10,5.669410366518357e-10
sh98004346,jazz tap,1998,8.179684603260018e-10,1.2330598805898596e-09,2.382232303782539e-09,2.87353207399445e-09,3.843330373200425e-09,4.778286230974364e-09,5.861779525067374e-09,7.856306663754442e-09,8.855625568166784e-09,8.939449346938102e-09,8.841003373342782e-09,8.708278312242427e-09,8.669668559942365e-09,8.106621478761098e-09,7.847673219100817e-09,7.03310934243346e-09,6.7741897845165406e-09,6.84826023666929e-09,6.7905693290626346e-09,6.988421845179259e-09,7.60406070649771e-09,7.681551783544903e-09,8.733227767938295e-09,8.247633183554117e-09,8.422002506106426e-09,8.052318940600576e-09,7.2198717718638e-09,6.323574548914936e-09,4.710310517126924e-09,3.3531965562351635e-09,3.1355493583518083e-09,2.4225721176131453e-09,1.939860120255186e-09,1.7654660833453318e-09,1.5373711257411176e-09,1.4559179140061218e-09,1.937434443036576e-09,2.0227191385129614e-09,1.9111697279313883e-09,1.9125580271292126e-09,1.8987103779114343e-09,1.971859344458109e-09,1.8159091869085486e-09,2.029112986761434e-09,1.8294442870325778e-09,1.951084877572599e-09,2.208684234811242e-09,2.4791408361965472e-09
